lat,lon,loss_dB,best_sf(-1=unreachable)
30.27683,94.75067,157.28,-1
30.27683,94.75250,156.41,-1
30.27683,94.75433,155.37,-1
30.27683,94.75617,154.98,-1
30.27683,94.75800,154.05,-1
30.27683,94.75983,152.43,12
30.27683,94.76167,151.61,12
30.27683,94.76350,151.44,11
30.27683,94.76533,148.95,10
30.27683,94.76717,152.83,12
30.27683,94.76900,151.34,11
30.27683,94.77083,153.62,12
30.27683,94.77267,153.87,12
30.27683,94.77450,153.46,12
30.27683,94.77633,152.65,12
30.27683,94.77817,149.70,11
30.27683,94.78000,148.10,10
30.27683,94.78183,145.75,9
30.27683,94.78367,142.94,8
30.27683,94.78550,141.17,8
30.27683,94.78733,138.14,7
30.27683,94.78917,136.88,7
30.27683,94.79100,134.26,7
30.27683,94.79283,111.55,7
30.27683,94.79467,66.95,7
30.27683,94.79650,47.01,7
30.27683,94.79833,89.47,7
30.27683,94.80017,72.40,7
30.27683,94.80200,78.09,7
30.27683,94.80383,69.73,7
30.27683,94.80567,71.02,7
30.27683,94.80750,72.13,7
30.27683,94.80933,70.08,7
30.27683,94.81117,83.41,7
30.27683,94.81300,91.35,7
30.27683,94.81483,115.10,7
30.27683,94.81667,123.79,7
30.27683,94.81850,126.70,7
30.27683,94.82033,125.60,7
30.27683,94.82217,129.18,7
30.27683,94.82400,131.90,7
30.27683,94.82583,127.05,7
30.27683,94.82767,130.76,7
30.27683,94.82950,120.01,7
30.27683,94.83133,124.60,7
30.27683,94.83317,141.64,8
30.27683,94.83500,144.84,9
30.27683,94.83683,139.75,7
30.27683,94.83867,138.05,7
30.27683,94.84050,145.17,9
30.27683,94.84233,151.03,11
30.27683,94.84417,145.74,9
30.27683,94.84600,149.57,11
30.27683,94.84783,150.00,11
30.27683,94.84967,150.07,11
30.27683,94.85150,136.32,7
30.27683,94.85333,143.71,9
30.27683,94.85517,144.47,9
30.27683,94.85700,153.53,12
30.27683,94.85883,156.68,-1
30.27683,94.86067,144.47,9
30.27683,94.86250,150.92,11
30.27683,94.86433,164.48,-1
30.27683,94.86617,164.24,-1
30.27683,94.86800,161.74,-1
30.27683,94.86983,160.58,-1
30.27683,94.87167,160.27,-1
30.27683,94.87350,141.21,8
30.27683,94.87533,154.18,-1
30.27683,94.87717,154.32,-1
30.27683,94.87900,159.37,-1
30.27683,94.88083,157.82,-1
30.27683,94.88267,154.29,-1
30.27683,94.88450,152.79,12
30.27683,94.88633,158.33,-1
30.27683,94.88817,160.53,-1
30.27683,94.89000,162.28,-1
30.27867,94.67000,157.73,-1
30.27867,94.67183,156.40,-1
30.27867,94.67367,151.08,11
30.27867,94.67550,147.93,10
30.27867,94.67733,142.00,8
30.27867,94.67917,158.49,-1
30.27867,94.68100,149.29,11
30.27867,94.68283,141.92,8
30.27867,94.68467,147.98,10
30.27867,94.68650,135.82,7
30.27867,94.68833,159.45,-1
30.27867,94.69017,160.18,-1
30.27867,94.69200,160.87,-1
30.27867,94.69383,152.07,12
30.27867,94.69567,152.88,12
30.27867,94.69750,152.24,12
30.27867,94.69933,151.26,11
30.27867,94.70117,144.96,9
30.27867,94.70300,158.34,-1
30.27867,94.70483,133.68,7
30.27867,94.70667,159.13,-1
30.27867,94.70850,160.00,-1
30.27867,94.71033,160.83,-1
30.27867,94.71217,156.73,-1
30.27867,94.71400,156.58,-1
30.27867,94.71583,157.80,-1
30.27867,94.71767,158.43,-1
30.27867,94.71950,159.86,-1
30.27867,94.72133,160.65,-1
30.27867,94.72317,161.43,-1
30.27867,94.72500,163.36,-1
30.27867,94.72683,162.54,-1
30.27867,94.72867,163.75,-1
30.27867,94.73050,164.58,-1
30.27867,94.73233,164.97,-1
30.27867,94.73417,162.29,-1
30.27867,94.73600,161.70,-1
30.27867,94.73783,134.89,7
30.27867,94.73967,149.38,11
30.27867,94.74150,164.28,-1
30.27867,94.74333,164.19,-1
30.27867,94.74517,163.27,-1
30.27867,94.74700,162.20,-1
30.27867,94.74883,160.31,-1
30.27867,94.75067,158.29,-1
30.27867,94.75250,155.23,-1
30.27867,94.75433,154.17,-1
30.27867,94.75617,153.31,12
30.27867,94.75800,152.61,12
30.27867,94.75983,131.32,7
30.27867,94.76167,151.44,11
30.27867,94.76350,130.27,7
30.27867,94.76533,149.40,11
30.27867,94.76717,153.09,12
30.27867,94.76900,153.16,12
30.27867,94.77083,152.92,12
30.27867,94.77267,155.04,-1
30.27867,94.77450,153.72,12
30.27867,94.77633,152.73,12
30.27867,94.77817,149.51,11
30.27867,94.78000,148.04,10
30.27867,94.78183,146.59,10
30.27867,94.78367,141.89,8
30.27867,94.78550,140.61,8
30.27867,94.78733,139.16,7
30.27867,94.78917,137.80,7
30.27867,94.79100,137.04,7
30.27867,94.79283,106.70,7
30.27867,94.79467,46.65,7
30.27867,94.79650,50.16,7
30.27867,94.79833,67.59,7
30.27867,94.80017,61.07,7
30.27867,94.80200,73.26,7
30.27867,94.80383,72.09,7
30.27867,94.80567,69.44,7
30.27867,94.80750,73.53,7
30.27867,94.80933,78.76,7
30.27867,94.81117,84.82,7
30.27867,94.81300,110.92,7
30.27867,94.81483,123.96,7
30.27867,94.81667,129.00,7
30.27867,94.81850,126.78,7
30.27867,94.82033,133.66,7
30.27867,94.82217,138.28,7
30.27867,94.82400,138.10,7
30.27867,94.82583,126.26,7
30.27867,94.82767,132.10,7
30.27867,94.82950,133.89,7
30.27867,94.83133,120.09,7
30.27867,94.83317,143.20,9
30.27867,94.83500,145.89,9
30.27867,94.83683,140.95,8
30.27867,94.83867,128.94,7
30.27867,94.84050,147.24,10
30.27867,94.84233,148.68,10
30.27867,94.84417,153.51,12
30.27867,94.84600,149.87,11
30.27867,94.84783,149.32,11
30.27867,94.84967,147.58,10
30.27867,94.85150,134.73,7
30.27867,94.85333,141.38,8
30.27867,94.85517,148.61,10
30.27867,94.85700,151.80,12
30.27867,94.85883,152.49,12
30.27867,94.86067,155.25,-1
30.27867,94.86250,159.22,-1
30.27867,94.86433,160.43,-1
30.27867,94.86617,151.85,12
30.27867,94.86800,164.83,-1
30.27867,94.86983,163.91,-1
30.27867,94.87167,161.08,-1
30.27867,94.87350,159.70,-1
30.27867,94.87533,154.00,12
30.27867,94.87717,151.42,11
30.27867,94.87900,156.22,-1
30.27867,94.88083,142.95,8
30.27867,94.88267,157.53,-1
30.27867,94.88450,159.12,-1
30.27867,94.88633,161.15,-1
30.27867,94.88817,157.73,-1
30.27867,94.89000,153.75,12
30.28050,94.67000,157.93,-1
30.28050,94.67183,156.79,-1
30.28050,94.67367,157.20,-1
30.28050,94.67550,149.34,11
30.28050,94.67733,148.09,10
30.28050,94.67917,155.44,-1
30.28050,94.68100,155.07,-1
30.28050,94.68283,158.86,-1
30.28050,94.68467,145.73,9
30.28050,94.68650,136.71,7
30.28050,94.68833,160.39,-1
30.28050,94.69017,159.45,-1
30.28050,94.69200,153.14,12
30.28050,94.69383,152.18,12
30.28050,94.69567,151.71,12
30.28050,94.69750,151.46,11
30.28050,94.69933,139.22,7
30.28050,94.70117,132.79,7
30.28050,94.70300,160.09,-1
30.28050,94.70483,159.54,-1
30.28050,94.70667,158.60,-1
30.28050,94.70850,158.86,-1
30.28050,94.71033,160.53,-1
30.28050,94.71217,161.26,-1
30.28050,94.71400,162.27,-1
30.28050,94.71583,156.74,-1
30.28050,94.71767,153.93,12
30.28050,94.71950,153.34,12
30.28050,94.72133,154.92,-1
30.28050,94.72317,157.84,-1
30.28050,94.72500,158.41,-1
30.28050,94.72683,161.60,-1
30.28050,94.72867,159.89,-1
30.28050,94.73050,160.49,-1
30.28050,94.73233,163.88,-1
30.28050,94.73417,163.72,-1
30.28050,94.73600,162.10,-1
30.28050,94.73783,162.22,-1
30.28050,94.73967,162.04,-1
30.28050,94.74150,162.85,-1
30.28050,94.74333,163.41,-1
30.28050,94.74517,163.05,-1
30.28050,94.74700,162.25,-1
30.28050,94.74883,160.50,-1
30.28050,94.75067,157.26,-1
30.28050,94.75250,132.61,7
30.28050,94.75433,154.01,-1
30.28050,94.75617,133.77,7
30.28050,94.75800,153.15,12
30.28050,94.75983,152.11,12
30.28050,94.76167,152.24,12
30.28050,94.76350,150.77,11
30.28050,94.76533,150.51,11
30.28050,94.76717,153.06,12
30.28050,94.76900,151.78,12
30.28050,94.77083,152.27,12
30.28050,94.77267,154.64,-1
30.28050,94.77450,153.21,12
30.28050,94.77633,151.86,12
30.28050,94.77817,148.50,10
30.28050,94.78000,147.15,10
30.28050,94.78183,145.49,9
30.28050,94.78367,140.77,8
30.28050,94.78550,141.11,8
30.28050,94.78733,138.32,7
30.28050,94.78917,130.10,7
30.28050,94.79100,91.60,7
30.28050,94.79283,67.94,7
30.28050,94.79467,91.95,7
30.28050,94.79650,79.04,7
30.28050,94.79833,66.67,7
30.28050,94.80017,65.02,7
30.28050,94.80200,73.27,7
30.28050,94.80383,75.29,7
30.28050,94.80567,81.46,7
30.28050,94.80750,80.32,7
30.28050,94.80933,79.64,7
30.28050,94.81117,96.77,7
30.28050,94.81300,116.50,7
30.28050,94.81483,120.93,7
30.28050,94.81667,115.09,7
30.28050,94.81850,126.72,7
30.28050,94.82033,128.98,7
30.28050,94.82217,127.62,7
30.28050,94.82400,133.80,7
30.28050,94.82583,138.26,7
30.28050,94.82767,131.61,7
30.28050,94.82950,136.16,7
30.28050,94.83133,138.12,7
30.28050,94.83317,134.64,7
30.28050,94.83500,145.56,9
30.28050,94.83683,145.00,9
30.28050,94.83867,146.44,10
30.28050,94.84050,135.80,7
30.28050,94.84233,152.84,12
30.28050,94.84417,156.33,-1
30.28050,94.84600,154.82,-1
30.28050,94.84783,150.90,11
30.28050,94.84967,152.20,12
30.28050,94.85150,152.02,12
30.28050,94.85333,145.27,9
30.28050,94.85517,151.00,11
30.28050,94.85700,154.06,-1
30.28050,94.85883,155.51,-1
30.28050,94.86067,155.32,-1
30.28050,94.86250,156.68,-1
30.28050,94.86433,157.42,-1
30.28050,94.86617,167.42,-1
30.28050,94.86800,167.61,-1
30.28050,94.86983,165.48,-1
30.28050,94.87167,163.66,-1
30.28050,94.87350,161.12,-1
30.28050,94.87533,158.92,-1
30.28050,94.87717,145.46,9
30.28050,94.87900,155.65,-1
30.28050,94.88083,158.51,-1
30.28050,94.88267,161.00,-1
30.28050,94.88450,161.37,-1
30.28050,94.88633,145.42,9
30.28050,94.88817,163.88,-1
30.28050,94.89000,158.69,-1
30.28233,94.67000,158.47,-1
30.28233,94.67183,159.77,-1
30.28233,94.67367,157.16,-1
30.28233,94.67550,147.42,10
30.28233,94.67733,155.22,-1
30.28233,94.67917,160.16,-1
30.28233,94.68100,166.60,-1
30.28233,94.68283,157.59,-1
30.28233,94.68467,155.95,-1
30.28233,94.68650,143.41,9
30.28233,94.68833,159.57,-1
30.28233,94.69017,160.34,-1
30.28233,94.69200,153.71,12
30.28233,94.69383,149.49,11
30.28233,94.69567,150.19,11
30.28233,94.69750,147.93,10
30.28233,94.69933,144.47,9
30.28233,94.70117,136.89,7
30.28233,94.70300,161.54,-1
30.28233,94.70483,161.28,-1
30.28233,94.70667,160.73,-1
30.28233,94.70850,159.97,-1
30.28233,94.71033,159.96,-1
30.28233,94.71217,160.74,-1
30.28233,94.71400,161.52,-1
30.28233,94.71583,162.52,-1
30.28233,94.71767,157.40,-1
30.28233,94.71950,157.92,-1
30.28233,94.72133,134.84,7
30.28233,94.72317,156.58,-1
30.28233,94.72500,158.67,-1
30.28233,94.72683,158.07,-1
30.28233,94.72867,162.26,-1
30.28233,94.73050,160.27,-1
30.28233,94.73233,160.12,-1
30.28233,94.73417,160.60,-1
30.28233,94.73600,163.50,-1
30.28233,94.73783,161.94,-1
30.28233,94.73967,162.46,-1
30.28233,94.74150,162.61,-1
30.28233,94.74333,162.18,-1
30.28233,94.74517,162.25,-1
30.28233,94.74700,161.37,-1
30.28233,94.74883,158.15,-1
30.28233,94.75067,156.02,-1
30.28233,94.75250,156.89,-1
30.28233,94.75433,153.67,12
30.28233,94.75617,153.34,12
30.28233,94.75800,152.83,12
30.28233,94.75983,152.62,12
30.28233,94.76167,151.86,12
30.28233,94.76350,149.85,11
30.28233,94.76533,150.20,11
30.28233,94.76717,147.89,10
30.28233,94.76900,151.67,12
30.28233,94.77083,150.89,11
30.28233,94.77267,153.72,12
30.28233,94.77450,151.96,12
30.28233,94.77633,150.21,11
30.28233,94.77817,147.13,10
30.28233,94.78000,145.19,9
30.28233,94.78183,143.95,9
30.28233,94.78367,141.43,8
30.28233,94.78550,139.28,7
30.28233,94.78733,135.71,7
30.28233,94.78917,122.74,7
30.28233,94.79100,108.97,7
30.28233,94.79283,120.73,7
30.28233,94.79467,46.07,7
30.28233,94.79650,65.36,7
30.28233,94.79833,66.45,7
30.28233,94.80017,64.60,7
30.28233,94.80200,70.13,7
30.28233,94.80383,70.83,7
30.28233,94.80567,68.04,7
30.28233,94.80750,82.42,7
30.28233,94.80933,92.91,7
30.28233,94.81117,116.08,7
30.28233,94.81300,136.72,7
30.28233,94.81483,121.43,7
30.28233,94.81667,126.72,7
30.28233,94.81850,127.89,7
30.28233,94.82033,124.32,7
30.28233,94.82217,120.59,7
30.28233,94.82400,121.10,7
30.28233,94.82583,139.89,7
30.28233,94.82767,131.61,7
30.28233,94.82950,138.13,7
30.28233,94.83133,121.30,7
30.28233,94.83317,144.69,9
30.28233,94.83500,146.23,10
30.28233,94.83683,148.14,10
30.28233,94.83867,135.64,7
30.28233,94.84050,132.74,7
30.28233,94.84233,147.64,10
30.28233,94.84417,153.02,12
30.28233,94.84600,156.18,-1
30.28233,94.84783,152.74,12
30.28233,94.84967,151.17,11
30.28233,94.85150,153.43,12
30.28233,94.85333,153.31,12
30.28233,94.85517,147.19,10
30.28233,94.85700,150.80,11
30.28233,94.85883,157.60,-1
30.28233,94.86067,148.17,10
30.28233,94.86250,158.94,-1
30.28233,94.86433,160.31,-1
30.28233,94.86617,166.52,-1
30.28233,94.86800,169.21,-1
30.28233,94.86983,168.33,-1
30.28233,94.87167,163.77,-1
30.28233,94.87350,160.02,-1
30.28233,94.87533,159.71,-1
30.28233,94.87717,158.48,-1
30.28233,94.87900,153.64,12
30.28233,94.88083,146.42,10
30.28233,94.88267,159.01,-1
30.28233,94.88450,158.97,-1
30.28233,94.88633,146.91,10
30.28233,94.88817,156.89,-1
30.28233,94.89000,160.02,-1
30.28417,94.67000,152.48,12
30.28417,94.67183,148.35,10
30.28417,94.67367,142.88,8
30.28417,94.67550,143.93,9
30.28417,94.67733,146.16,10
30.28417,94.67917,150.61,11
30.28417,94.68100,165.81,-1
30.28417,94.68283,140.57,8
30.28417,94.68467,157.83,-1
30.28417,94.68650,163.50,-1
30.28417,94.68833,161.16,-1
30.28417,94.69017,162.60,-1
30.28417,94.69200,159.72,-1
30.28417,94.69383,156.92,-1
30.28417,94.69567,152.26,12
30.28417,94.69750,150.12,11
30.28417,94.69933,142.22,8
30.28417,94.70117,162.13,-1
30.28417,94.70300,162.71,-1
30.28417,94.70483,162.68,-1
30.28417,94.70667,162.40,-1
30.28417,94.70850,161.99,-1
30.28417,94.71033,161.54,-1
30.28417,94.71217,160.55,-1
30.28417,94.71400,160.28,-1
30.28417,94.71583,161.64,-1
30.28417,94.71767,162.47,-1
30.28417,94.71950,157.55,-1
30.28417,94.72133,158.03,-1
30.28417,94.72317,156.74,-1
30.28417,94.72500,157.10,-1
30.28417,94.72683,134.63,7
30.28417,94.72867,159.45,-1
30.28417,94.73050,161.82,-1
30.28417,94.73233,158.92,-1
30.28417,94.73417,160.25,-1
30.28417,94.73600,160.51,-1
30.28417,94.73783,157.52,-1
30.28417,94.73967,162.63,-1
30.28417,94.74150,162.51,-1
30.28417,94.74333,161.32,-1
30.28417,94.74517,160.03,-1
30.28417,94.74700,154.11,-1
30.28417,94.74883,152.27,12
30.28417,94.75067,135.19,7
30.28417,94.75250,155.40,-1
30.28417,94.75433,155.26,-1
30.28417,94.75617,153.39,12
30.28417,94.75800,153.39,12
30.28417,94.75983,152.05,12
30.28417,94.76167,151.99,12
30.28417,94.76350,149.45,11
30.28417,94.76533,147.73,10
30.28417,94.76717,147.20,10
30.28417,94.76900,150.66,11
30.28417,94.77083,149.39,11
30.28417,94.77267,151.79,12
30.28417,94.77450,150.42,11
30.28417,94.77633,146.60,10
30.28417,94.77817,145.00,9
30.28417,94.78000,143.74,9
30.28417,94.78183,130.24,7
30.28417,94.78367,138.49,7
30.28417,94.78550,136.06,7
30.28417,94.78733,132.78,7
30.28417,94.78917,130.53,7
30.28417,94.79100,131.26,7
30.28417,94.79283,72.96,7
30.28417,94.79467,78.67,7
30.28417,94.79650,66.98,7
30.28417,94.79833,66.44,7
30.28417,94.80017,64.33,7
30.28417,94.80200,64.55,7
30.28417,94.80383,83.12,7
30.28417,94.80567,69.56,7
30.28417,94.80750,81.53,7
30.28417,94.80933,105.01,7
30.28417,94.81117,108.17,7
30.28417,94.81300,118.87,7
30.28417,94.81483,123.43,7
30.28417,94.81667,122.65,7
30.28417,94.81850,132.42,7
30.28417,94.82033,124.92,7
30.28417,94.82217,130.54,7
30.28417,94.82400,122.43,7
30.28417,94.82583,134.04,7
30.28417,94.82767,137.54,7
30.28417,94.82950,137.80,7
30.28417,94.83133,128.21,7
30.28417,94.83317,141.42,8
30.28417,94.83500,149.66,11
30.28417,94.83683,150.28,11
30.28417,94.83867,148.18,10
30.28417,94.84050,132.08,7
30.28417,94.84233,134.14,7
30.28417,94.84417,146.49,10
30.28417,94.84600,153.00,12
30.28417,94.84783,157.74,-1
30.28417,94.84967,154.76,-1
30.28417,94.85150,152.28,12
30.28417,94.85333,140.46,8
30.28417,94.85517,142.67,8
30.28417,94.85700,147.58,10
30.28417,94.85883,151.19,11
30.28417,94.86067,159.47,-1
30.28417,94.86250,157.32,-1
30.28417,94.86433,157.45,-1
30.28417,94.86617,151.34,11
30.28417,94.86800,151.17,11
30.28417,94.86983,168.68,-1
30.28417,94.87167,167.01,-1
30.28417,94.87350,165.04,-1
30.28417,94.87533,162.93,-1
30.28417,94.87717,161.69,-1
30.28417,94.87900,160.21,-1
30.28417,94.88083,137.44,7
30.28417,94.88267,161.35,-1
30.28417,94.88450,161.09,-1
30.28417,94.88633,159.57,-1
30.28417,94.88817,158.23,-1
30.28417,94.89000,159.50,-1
30.28600,94.67000,153.86,12
30.28600,94.67183,149.70,11
30.28600,94.67367,150.83,11
30.28600,94.67550,151.21,11
30.28600,94.67733,143.32,9
30.28600,94.67917,160.11,-1
30.28600,94.68100,153.95,12
30.28600,94.68283,159.01,-1
30.28600,94.68467,148.88,10
30.28600,94.68650,153.17,12
30.28600,94.68833,150.84,11
30.28600,94.69017,158.78,-1
30.28600,94.69200,159.73,-1
30.28600,94.69383,155.34,-1
30.28600,94.69567,153.56,12
30.28600,94.69750,161.24,-1
30.28600,94.69933,142.69,8
30.28600,94.70117,160.86,-1
30.28600,94.70300,161.72,-1
30.28600,94.70483,163.68,-1
30.28600,94.70667,135.12,7
30.28600,94.70850,163.59,-1
30.28600,94.71033,163.47,-1
30.28600,94.71217,162.56,-1
30.28600,94.71400,138.48,7
30.28600,94.71583,160.09,-1
30.28600,94.71767,161.79,-1
30.28600,94.71950,162.38,-1
30.28600,94.72133,163.48,-1
30.28600,94.72317,154.00,-1
30.28600,94.72500,157.79,-1
30.28600,94.72683,158.11,-1
30.28600,94.72867,160.80,-1
30.28600,94.73050,157.67,-1
30.28600,94.73233,158.33,-1
30.28600,94.73417,154.94,-1
30.28600,94.73600,158.93,-1
30.28600,94.73783,159.91,-1
30.28600,94.73967,160.22,-1
30.28600,94.74150,160.07,-1
30.28600,94.74333,161.52,-1
30.28600,94.74517,158.11,-1
30.28600,94.74700,156.24,-1
30.28600,94.74883,153.54,12
30.28600,94.75067,150.44,11
30.28600,94.75250,146.68,10
30.28600,94.75433,153.54,12
30.28600,94.75617,152.39,12
30.28600,94.75800,152.43,12
30.28600,94.75983,150.99,11
30.28600,94.76167,146.45,10
30.28600,94.76350,147.51,10
30.28600,94.76533,148.09,10
30.28600,94.76717,145.70,9
30.28600,94.76900,149.42,11
30.28600,94.77083,149.50,11
30.28600,94.77267,148.90,10
30.28600,94.77450,147.30,10
30.28600,94.77633,144.85,9
30.28600,94.77817,143.47,9
30.28600,94.78000,141.78,8
30.28600,94.78183,141.25,8
30.28600,94.78367,132.32,7
30.28600,94.78550,120.56,7
30.28600,94.78733,45.12,7
30.28600,94.78917,45.17,7
30.28600,94.79100,45.23,7
30.28600,94.79283,114.22,7
30.28600,94.79467,68.53,7
30.28600,94.79650,69.11,7
30.28600,94.79833,75.28,7
30.28600,94.80017,69.58,7
30.28600,94.80200,67.33,7
30.28600,94.80383,63.11,7
30.28600,94.80567,75.07,7
30.28600,94.80750,94.23,7
30.28600,94.80933,113.81,7
30.28600,94.81117,113.02,7
30.28600,94.81300,115.64,7
30.28600,94.81483,120.40,7
30.28600,94.81667,121.50,7
30.28600,94.81850,135.79,7
30.28600,94.82033,131.14,7
30.28600,94.82217,122.01,7
30.28600,94.82400,132.18,7
30.28600,94.82583,136.33,7
30.28600,94.82767,138.81,7
30.28600,94.82950,141.68,8
30.28600,94.83133,138.80,7
30.28600,94.83317,148.15,10
30.28600,94.83500,154.01,-1
30.28600,94.83683,153.35,12
30.28600,94.83867,149.70,11
30.28600,94.84050,147.54,10
30.28600,94.84233,150.90,11
30.28600,94.84417,157.06,-1
30.28600,94.84600,159.27,-1
30.28600,94.84783,160.14,-1
30.28600,94.84967,156.16,-1
30.28600,94.85150,154.39,-1
30.28600,94.85333,153.70,12
30.28600,94.85517,154.22,-1
30.28600,94.85700,137.87,7
30.28600,94.85883,158.15,-1
30.28600,94.86067,160.89,-1
30.28600,94.86250,160.12,-1
30.28600,94.86433,166.22,-1
30.28600,94.86617,165.05,-1
30.28600,94.86800,160.47,-1
30.28600,94.86983,164.10,-1
30.28600,94.87167,169.31,-1
30.28600,94.87350,168.07,-1
30.28600,94.87533,166.06,-1
30.28600,94.87717,163.48,-1
30.28600,94.87900,163.75,-1
30.28600,94.88083,164.27,-1
30.28600,94.88267,162.64,-1
30.28600,94.88450,160.36,-1
30.28600,94.88633,159.08,-1
30.28600,94.88817,151.34,11
30.28600,94.89000,158.08,-1
30.28783,94.67000,146.71,10
30.28783,94.67183,148.73,10
30.28783,94.67367,153.17,12
30.28783,94.67550,157.81,-1
30.28783,94.67733,157.77,-1
30.28783,94.67917,158.66,-1
30.28783,94.68100,144.55,9
30.28783,94.68283,145.85,9
30.28783,94.68467,160.78,-1
30.28783,94.68650,160.99,-1
30.28783,94.68833,161.34,-1
30.28783,94.69017,161.71,-1
30.28783,94.69200,160.88,-1
30.28783,94.69383,155.47,-1
30.28783,94.69567,140.47,8
30.28783,94.69750,147.12,10
30.28783,94.69933,145.94,9
30.28783,94.70117,132.10,7
30.28783,94.70300,161.86,-1
30.28783,94.70483,162.44,-1
30.28783,94.70667,163.52,-1
30.28783,94.70850,164.63,-1
30.28783,94.71033,164.93,-1
30.28783,94.71217,164.57,-1
30.28783,94.71400,163.16,-1
30.28783,94.71583,161.76,-1
30.28783,94.71767,160.73,-1
30.28783,94.71950,161.20,-1
30.28783,94.72133,162.22,-1
30.28783,94.72317,147.59,10
30.28783,94.72500,139.21,7
30.28783,94.72683,159.33,-1
30.28783,94.72867,159.01,-1
30.28783,94.73050,152.99,12
30.28783,94.73233,143.20,9
30.28783,94.73417,150.68,11
30.28783,94.73600,144.82,9
30.28783,94.73783,145.79,9
30.28783,94.73967,160.70,-1
30.28783,94.74150,156.91,-1
30.28783,94.74333,159.54,-1
30.28783,94.74517,155.57,-1
30.28783,94.74700,151.61,12
30.28783,94.74883,147.73,10
30.28783,94.75067,147.40,10
30.28783,94.75250,139.92,7
30.28783,94.75433,154.08,-1
30.28783,94.75617,144.98,9
30.28783,94.75800,150.49,11
30.28783,94.75983,142.52,8
30.28783,94.76167,147.53,10
30.28783,94.76350,146.07,10
30.28783,94.76533,145.23,9
30.28783,94.76717,144.71,9
30.28783,94.76900,143.95,9
30.28783,94.77083,145.04,9
30.28783,94.77267,135.11,7
30.28783,94.77450,145.62,9
30.28783,94.77633,141.42,8
30.28783,94.77817,140.82,8
30.28783,94.78000,132.40,7
30.28783,94.78183,138.20,7
30.28783,94.78367,121.98,7
30.28783,94.78550,105.88,7
30.28783,94.78733,102.46,7
30.28783,94.78917,44.82,7
30.28783,94.79100,71.58,7
30.28783,94.79283,80.40,7
30.28783,94.79467,77.60,7
30.28783,94.79650,72.74,7
30.28783,94.79833,68.29,7
30.28783,94.80017,70.83,7
30.28783,94.80200,64.63,7
30.28783,94.80383,70.09,7
30.28783,94.80567,85.47,7
30.28783,94.80750,115.39,7
30.28783,94.80933,108.88,7
30.28783,94.81117,119.62,7
30.28783,94.81300,111.29,7
30.28783,94.81483,126.73,7
30.28783,94.81667,120.98,7
30.28783,94.81850,130.20,7
30.28783,94.82033,135.10,7
30.28783,94.82217,122.28,7
30.28783,94.82400,134.02,7
30.28783,94.82583,123.17,7
30.28783,94.82767,138.53,7
30.28783,94.82950,134.64,7
30.28783,94.83133,143.34,9
30.28783,94.83317,150.09,11
30.28783,94.83500,155.13,-1
30.28783,94.83683,153.40,12
30.28783,94.83867,151.29,11
30.28783,94.84050,137.09,7
30.28783,94.84233,142.29,8
30.28783,94.84417,156.59,-1
30.28783,94.84600,154.53,-1
30.28783,94.84783,160.61,-1
30.28783,94.84967,155.83,-1
30.28783,94.85150,153.62,12
